frame_index,id_13_team_0,id_10_team_0,id_2_team_0,id_4_team_0,id_16_team_0,id_281_team_0,id_5_team_0,id_1_team_0,id_45_team_0,id_20_team_0,id_17_team_0,id_22_team_1,id_14_team_1,id_11_team_1,id_3_team_1,id_9_team_1,id_6_team_1,id_12_team_1,id_8_team_1,id_15_team_1,id_7_team_1,id_18_team_1,ball
348,"11027.22,4706.69","10719.89,3593.47","10583.11,5019.41","10204.17,5380.79","10061.24,4584.49","11072.33,3702.03","10741.23,5770.2","10086.48,6336.96","10670.5,3500.66","9431.19,3002.08","9171.36,5109.84","2679.66,4640.0","7649.19,3069.27","6122.79,4321.28","8702.29,6705.67","9035.94,3110.62","9380.99,4720.7","10926.83,6037.15","9874.29,7025.34","10209.56,2740.35","10518.78,5041.99","10531.15,3489.76","10473.0,5190.47"
349,"11001.89,4738.65","10723.28,3594.61","10594.91,5026.23","10198.68,5387.71","10041.2,4604.27","11070.18,3715.79","10704.3,5798.35","10044.16,6331.04","10672.91,3495.17","9424.13,3009.71","9123.21,5214.32","2686.29,4643.0","7637.97,3056.06","6117.15,4330.58","8662.11,6690.77","9021.58,3127.36","9359.88,4754.83","10925.89,6033.21","9857.32,7022.11","10184.05,2747.57","10530.3,5035.98","10502.57,3520.95","10501.44,5246.21"
350,"10992.83,4753.49","10728.6,3586.67","10612.15,5025.77","10191.21,5387.06","10035.95,4590.24","11069.75,3731.43","10698.16,5787.18","9994.71,6344.73","10675.32,3489.68","9418.01,3014.72","9124.35,5216.89","2692.91,4646.0","7615.5,3068.45","6111.51,4339.87","8621.93,6675.88","9012.18,3117.6","9352.28,4749.41","10927.52,6030.1","9841.92,7007.14","10168.44,2736.86","10541.83,5029.98","10499.41,3511.03","10529.87,5301.94"
351,"11042.28,4703.23","10720.61,3591.51","10614.64,5044.75","10177.65,5400.91","9989.05,4624.76","11074.73,3740.3","10672.6,5792.02","9941.01,6362.23","10677.72,3484.19","9415.78,3006.08","9063.54,5288.56","2699.53,4649.0","7601.17,3042.07","6105.87,4349.17","8581.74,6660.98","9012.04,3096.15","9357.66,4728.23","10921.44,6056.58","9826.79,7007.68","10161.93,2712.11","10553.35,5023.97","10485.33,3500.85","10558.31,5357.68"
352,"11050.69,4706.18","10718.84,3600.23","10634.68,5050.82","10174.0,5417.32","9955.73,4643.93","11061.27,3797.99","10647.35,5803.51","9926.39,6360.06","10680.13,3478.71","9413.55,3010.44","9067.49,5295.49","2706.16,4652.0","7566.55,3045.26","6100.23,4358.47","8541.56,6646.09","9011.86,3073.74","9324.17,4800.65","10923.1,6068.01","9813.41,7016.77","10156.93,2687.05","10564.87,5017.96","10470.03,3505.08","10586.74,5413.42"
353,"11052.4,4700.67","10695.21,3603.09","10648.27,5048.15","10161.16,5415.44","9922.3,4649.65","11059.81,3793.23","10637.72,5793.29","9883.67,6372.21","10682.53,3473.22","9400.89,3006.18","9052.69,5349.26","2712.78,4654.99","7545.25,3052.45","6094.59,4367.76","8501.38,6631.19","8993.12,3068.04","9316.8,4811.91","10921.95,6059.56","9815.22,6996.77","10131.77,2679.17","10576.39,5011.95","10449.45,3496.3","10615.18,5469.16"
354,"11051.26,4707.87","10743.1,3532.31","10650.3,5065.82","10134.61,5432.69","9867.12,4682.27","11057.93,3799.85","10625.62,5805.46","9850.03,6382.85","10684.94,3467.73","9378.0,3036.08","9040.59,5377.13","2719.4,4657.99","7530.52,3058.91","6088.95,4377.06","8461.2,6616.3","8987.28,3075.83","9309.2,4836.22","10920.45,6066.72","9789.44,7001.33","10114.33,2682.3","10587.92,5005.94","10441.42,3501.84","10643.61,5524.89"
355,"11050.09,4716.63","10678.34,3601.44","10649.56,5074.17","10107.13,5450.05","9835.65,4690.72","11218.99,3539.53","10618.51,5820.41","9826.77,6391.9","10687.35,3462.24","9373.24,3027.14","9041.71,5384.06","2726.02,4660.99","7519.74,3058.44","6083.3,4386.36","8421.02,6601.4","8987.43,3067.84","9309.3,4851.86","10924.83,6070.05","9784.85,7004.66","10109.72,2673.61","10599.44,4999.93","10407.58,3513.53","10672.05,5580.63"
356,"11066.45,4683.37","10640.92,3622.82","10646.91,5065.27","10096.14,5448.45","9797.56,4713.15","11010.96,3851.29","10622.29,5805.36","9804.03,6380.27","10689.75,3456.75","9361.65,3032.61","9027.04,5415.26","2732.65,4663.99","7504.77,3064.51","6077.66,4395.65","8384.03,6580.37","8986.64,3049.93","9297.16,4879.89","10923.66,6060.74","9792.17,6996.34","10099.57,2650.42","10610.96,4993.92","10379.64,3512.2","10700.48,5636.37"
357,"11082.81,4650.11","10624.46,3629.74","10643.37,5061.82","10097.3,5439.69","9766.42,4704.74","11005.38,3859.29","10621.19,5802.56","9785.36,6376.3","10692.16,3451.26","9337.54,3052.79","9033.2,5451.17","2739.27,4666.99","7481.12,3074.19","6072.02,4404.95","8338.98,6582.04","8981.92,3035.76","9288.97,4906.45","10926.11,6042.8","9790.96,6997.31","10091.71,2631.56","10622.48,4987.91","10374.36,3495.93","10728.92,5692.11"
358,"11067.85,4649.92","10608.01,3636.65","10643.91,5046.23","10078.54,5437.51","9720.8,4719.07","10999.23,3866.59","10618.87,5794.75","9780.83,6363.05","10652.46,3440.81","9295.39,3077.07","9042.48,5442.25","2745.89,4669.99","7472.87,3099.05","6066.38,4414.25","8308.62,6564.18","8967.57,3029.08","9280.12,4901.87","10919.33,6040.66","9785.88,6990.96","10050.55,2644.54","10634.0,4981.9","10330.65,3498.46","10757.35,5747.84"
359,"11056.1,4682.65","10601.66,3629.02","10647.99,5048.51","10065.75,5447.56","9701.17,4723.5","10967.72,3901.77","10619.22,5799.45","9789.02,6335.05","10621.15,3466.14","9273.62,3091.14","9041.21,5472.92","2752.52,4672.99","7466.51,3112.35","6060.74,4423.54","8293.35,6544.39","8957.77,3045.95","9275.86,4916.01","10925.15,6046.12","9789.04,6975.22","10045.71,2636.9","10645.53,4975.9","10298.42,3535.04","10785.79,5803.58"
360,"11044.35,4715.38","10581.92,3636.69","10640.73,5053.29","10075.39,5459.1","9677.76,4741.34","10967.58,3915.43","10620.26,5810.89","9779.83,6347.69","10585.89,3469.47","9251.8,3109.48","9042.64,5490.22","2759.14,4675.99","7456.54,3118.69","6055.1,4432.84","8260.29,6542.24","8954.21,3042.4","9259.33,4953.2","10938.31,6054.81","9787.6,6994.82","10036.75,2601.16","10657.05,4969.89","10283.91,3543.68","10814.22,5859.32"
361,"11026.08,4728.95","10574.5,3633.11","10646.0,5030.49","10084.22,5446.32","9655.53,4759.64","10971.27,3902.24","10630.76,5797.32","9789.11,6333.02","10578.26,3466.11","9236.8,3130.23","9082.7,5501.75","2765.76,4678.99","7445.42,3126.01","6049.46,4442.14","8237.71,6547.75","8956.56,3028.2","9265.85,4950.04","10972.2,6038.93","9791.06,6986.76","10019.48,2595.56","10668.57,4963.88","10273.53,3539.3","10842.66,5915.06"
362,"11007.81,4742.52","10572.85,3618.54","10644.19,5018.36","10089.4,5431.76","9651.94,4751.83","10984.23,3890.86","10629.98,5786.55","9791.86,6323.72","10568.09,3422.41","9240.69,3106.53","9078.36,5522.96","2772.38,4681.98","7442.08,3121.29","6043.82,4451.43","8228.19,6540.13","8960.51,3004.9","9270.11,4947.27","10992.24,6031.38","9801.12,6976.36","10015.13,2578.36","10680.09,4957.87","10268.13,3511.62","10871.09,5970.79"
363,"10989.54,4756.09","10547.97,3615.11","10615.43,5029.34","10068.75,5424.88","9616.9,4762.18","10957.08,3921.67","10620.04,5782.21","9792.74,6306.27","10526.19,3375.25","9196.49,3156.25","9076.04,5541.37","2779.01,4684.98","7444.99,3157.74","6038.18,4460.73","8179.15,6520.9","8938.12,3009.28","9247.08,4949.6","10979.97,6034.07","9795.9,6973.53","9974.95,2576.56","10691.62,4951.86","10221.11,3529.09","10899.53,6026.53"
364,"10971.27,4769.65","10537.25,3623.4","10591.65,5062.01","10055.8,5431.13","9595.0,4785.54","10955.66,3920.28","10616.95,5783.32","9799.8,6289.12","10495.38,3378.07","9172.29,3174.29","9092.53,5553.21","2785.63,4687.98","7456.74,3160.12","6032.54,4470.03","8167.65,6519.39","8927.68,3017.99","9233.04,4964.23","11031.21,5989.36","9788.86,6970.68","9937.66,2592.23","10703.14,4945.85","10191.82,3545.28","10927.96,6082.27"
365,"10953.0,4783.22","10551.05,3609.36","10595.77,5059.7","10050.37,5437.27","9595.05,4783.33","10951.16,3925.92","10619.96,5791.38","9819.79,6286.33","10490.87,3358.9","9160.6,3167.35","9081.76,5590.63","2792.25,4690.98","7447.35,3191.04","6026.9,4479.32","8142.29,6521.13","8936.37,3016.64","9237.36,4955.76","10981.49,6058.95","9792.63,6987.63","9934.75,2573.45","10714.66,4939.84","10184.75,3538.74","10937.27,6095.46"
366,"10934.73,4796.79","10553.9,3621.55","10598.92,5056.63","10067.67,5442.97","9594.62,4787.23","10957.69,3938.98","10628.37,5778.66","9840.29,6265.8","10471.61,3365.74","9131.39,3208.25","9082.57,5609.71","2798.88,4693.98","7433.17,3193.41","6021.26,4488.62","8122.3,6505.63","8936.63,3013.31","9229.24,4946.71","11037.86,6058.48","9802.3,6971.52","9939.17,2556.62","10726.18,4933.83","10155.65,3592.32","10946.58,6108.65"
367,"10916.46,4810.36","10557.82,3617.8","10586.47,5068.62","10076.21,5451.42","9593.85,4802.87","10941.23,3978.12","10612.08,5780.51","9850.0,6262.58","10445.17,3354.01","9113.54,3225.08","9089.24,5611.18","2805.5,4696.98","7422.64,3222.94","6015.62,4497.92","8094.81,6524.6","8936.36,3009.19","9220.27,4942.27","11029.21,6106.5","9805.48,6975.95","9928.02,2534.27","10737.71,4927.82","10144.15,3597.23","10827.66,6186.2"
368,"10898.19,4823.93","10556.64,3627.34","10559.0,5100.02","10069.38,5467.56","9589.74,4818.77","10938.76,4000.4","10612.03,5792.36","9879.53,6254.14","10424.05,3371.26","9094.97,3226.45","9063.24,5662.54","2812.12,4699.98","7420.42,3223.92","6009.98,4507.22","8071.97,6522.74","8927.83,3012.91","9210.47,4946.28","11071.1,6138.45","9804.73,6981.78","9898.83,2550.34","10749.23,4921.81","10126.92,3613.97","10708.75,6263.76"
369,"10879.92,4837.5","10550.0,3630.55","10542.07,5106.69","10064.59,5474.61","9590.0,4819.88","10930.79,4002.85","10619.25,5786.84","9902.39,6251.03","10399.47,3343.52","9068.61,3249.67","9039.5,5682.73","2818.74,4702.98","7412.85,3248.15","6004.34,4516.51","8033.64,6509.56","8912.79,3027.31","9201.56,4943.93","11070.75,6197.05","9794.77,6979.52","9873.72,2550.43","10760.75,4915.81","10099.9,3623.91","10589.83,6341.32"
370,"10861.65,4851.06","10556.67,3625.84","10530.83,5141.57","10054.42,5488.79","9602.84,4817.21","10945.42,3999.63","10643.02,5760.62","9913.93,6245.55","10378.96,3331.83","9053.76,3266.18","9037.44,5683.54","2825.37,4705.98","7403.72,3277.92","5998.7,4525.81","8026.07,6503.03","8913.0,3022.57","9201.72,4938.51","11131.89,6209.48","9802.91,6977.16","9864.72,2557.21","10772.27,4909.8","10092.69,3628.37","10470.91,6418.87"
371,"10843.38,4864.63","10563.05,3619.35","10503.0,5166.34","10039.57,5515.17","9606.42,4815.0","10950.32,3992.67","10641.96,5757.84","9926.77,6249.67","10362.27,3332.43","9036.42,3268.78","9011.83,5727.92","2831.99,4708.97","7398.68,3297.83","5993.06,4535.11","8010.38,6504.85","8905.56,3054.44","9194.87,4934.82","11154.04,6252.33","9809.14,6982.7","9859.65,2532.34","10783.8,4903.79","10076.48,3629.39","10352.0,6496.42"
372,"10825.11,4878.2","10560.62,3618.61","10508.94,5158.42","10033.62,5505.39","9607.98,4815.72","10952.87,3993.25","10637.54,5755.74","9950.51,6248.65","10341.98,3326.87","9011.9,3299.76","8997.74,5753.76","2838.61,4711.97","7394.55,3308.64","5987.42,4544.4","7985.31,6512.11","8909.36,3054.87","9195.23,4926.79","11176.18,6295.18","9823.67,6974.98","9845.01,2527.53","10795.32,4897.78","10054.08,3648.05","10233.08,6573.98"
373,"10806.84,4891.77","10555.39,3627.95","10497.27,5149.32","10038.52,5499.84","9626.07,4797.71","10958.1,3991.73","10662.98,5753.63","9967.56,6249.82","10333.1,3323.13","8990.91,3330.84","9006.96,5750.04","2845.24,4714.97","7378.12,3339.33","5981.78,4553.7","7962.36,6526.08","8909.18,3054.17","9202.16,4924.7","11178.74,6332.8","9815.38,6960.06","9826.12,2521.89","10806.84,4891.77","10037.57,3678.62","10425.42,6518.06"
374,"10766.87,4919.32","10550.27,3615.64","10452.95,5175.45","10023.89,5509.28","9621.86,4795.14","10950.13,3980.9","10695.45,5761.55","9939.69,6289.1","10303.4,3329.29","8965.42,3337.2","8962.62,5810.32","2851.86,4717.97","7359.83,3368.95","5976.14,4563.0","7929.84,6550.67","8896.66,3063.77","9179.73,4936.48","11161.95,6398.1","9805.8,6974.79","9803.69,2529.91","10766.87,4919.32","10011.67,3686.02","10516.9,6557.81"
375,"10801.3,4912.07","10568.32,3632.62","10491.88,5169.12","10073.44,5504.85","9648.91,4799.53","10980.47,4003.68","10738.91,5806.29","9994.91,6299.47","10318.51,3343.68","8953.05,3374.44","8989.22,5830.49","2858.48,4720.97","7358.95,3386.46","5970.5,4572.29","7924.75,6532.96","8899.75,3080.1","9193.97,4935.2","11197.51,6457.65","9832.57,6978.79","9813.61,2537.9","10801.3,4912.07","10031.53,3688.42","10622.34,6639.35"
376,"10765.77,5045.92","10561.45,3639.96","10490.8,5189.09","10098.54,5512.3","9659.75,4809.16","11009.2,4001.34","10787.12,5839.25","10011.22,6312.98","10327.58,3337.54","8936.34,3400.9","9002.17,5852.16","2865.1,4723.97","7368.38,3396.8","5964.86,4581.59","7887.47,6557.39","8896.19,3093.61","9198.45,4946.59","11206.53,6481.2","9842.72,6998.42","9795.48,2524.79","10792.73,4913.49","10017.13,3707.1","10750.17,6621.88"
377,"10791.0,5007.45","10558.16,3651.56","10533.58,5177.27","10117.48,5506.97","9693.29,4795.4","11078.72,3921.42","10841.48,5875.1","10049.88,6311.82","10336.2,3329.96","8914.73,3404.17","9003.28,5868.53","2871.73,4726.97","7366.77,3433.12","5959.22,4590.89","7882.64,6556.6","8883.13,3086.69","9202.83,4946.17","11236.94,6474.43","9912.33,6951.81","9752.75,2551.32","10784.15,4914.92","10005.03,3708.61","11008.98,6472.01"
378,"10786.34,5013.54","10554.88,3663.15","10552.04,5179.89","10137.31,5502.1","9711.74,4801.92","11084.72,3937.54","10901.69,5893.27","10096.94,6318.68","10358.84,3328.14","8898.54,3422.91","9018.37,5869.82","2878.35,4729.97","7364.66,3435.3","5953.58,4600.18","7871.82,6557.89","8890.21,3096.77","9211.84,4949.27","11267.34,6467.66","9921.91,6945.05","9752.71,2560.87","10775.58,4916.34","10013.75,3705.1","11185.2,6368.24"
379,"10866.26,4877.8","10546.87,3676.88","10556.0,5186.8","10167.61,5502.73","9727.9,4789.64","11100.89,3922.21","10910.29,5955.29","10103.62,6337.45","10376.61,3318.89","8877.83,3454.82","9031.53,5895.9","2884.97,4732.97","7375.24,3438.71","5947.94,4609.48","7844.89,6577.01","8901.81,3082.77","9213.5,4945.84","11253.91,6472.84","9922.8,6951.18","9749.68,2551.22","10767.01,4917.77","10013.99,3708.08","11282.09,6350.84"
380,"10765.82,4988.21","10565.01,3648.84","10589.24,5164.19","10188.89,5489.63","9759.82,4776.06","11144.05,3876.82","10983.69,5963.23","10137.52,6339.21","10393.64,3301.52","8870.58,3445.44","9037.97,5901.24","2891.6,4735.97","7381.5,3458.92","5942.3,4618.78","7824.36,6595.76","8893.45,3084.33","9234.39,4932.41","11278.37,6453.25","9950.93,6925.73","9750.62,2523.24","10758.44,4919.19","10022.41,3690.97","11249.71,6431.6"
381,"10831.39,4898.12","10581.9,3691.84","10614.33,5205.63","10202.26,5516.27","9799.68,4778.37","11184.47,3909.84","11017.77,6044.56","10193.76,6350.8","10445.47,3303.04","8894.28,3446.18","9067.22,5911.73","2898.22,4738.96","7391.28,3412.85","5936.66,4628.07","7837.32,6581.21","8926.43,3068.85","9266.71,4948.86","11294.71,6471.29","9963.21,6917.5","9765.55,2518.49","10749.86,4920.62","10057.01,3709.07","11169.13,6519.76"
382,"10896.96,4808.02","10580.21,3687.49","10638.5,5183.35","10224.33,5497.64","9823.73,4755.12","11261.53,3810.9","11092.14,6049.69","10224.12,6355.09","10471.34,3278.13","8888.4,3454.52","9093.69,5917.17","2904.84,4741.96","7409.18,3406.21","5931.02,4637.37","7827.02,6591.35","8938.79,3082.7","9277.7,4934.89","11280.06,6487.91","9968.88,6912.7","9769.13,2497.29","10741.29,4922.04","10086.45,3663.02","11233.25,6460.85"
383,"10854.96,4857.78","10586.74,3662.86","10674.04,5154.42","10237.56,5473.78","9847.56,4731.62","11292.0,3779.36","11124.54,6086.83","10264.61,6341.23","10480.48,3266.57","8880.92,3453.91","9119.18,5906.25","2911.46,4744.96","7427.92,3414.68","5925.38,4646.67","7829.65,6578.59","8930.95,3095.84","9289.65,4909.67","11272.81,6495.42","9985.26,6881.59","9762.23,2478.84","10732.72,4923.47","10087.26,3650.76","11243.98,6459.46"
384,"10847.46,4864.13","10586.98,3661.74","10685.46,5168.52","10235.55,5485.2","9853.41,4728.52","11313.77,3772.9","11186.35,6124.6","10293.44,6361.5","10488.89,3250.5","8876.57,3460.49","9109.86,5929.12","2918.09,4747.96","7422.78,3440.67","5919.74,4655.96","7812.96,6588.37","8924.32,3114.65","9287.42,4923.51","11264.71,6531.34","9979.07,6890.63","9757.82,2483.9","10724.15,4924.89","10103.93,3641.03","11198.38,6540.49"
385,"10898.5,4795.45","10623.8,3647.41","10728.25,5152.55","10263.31,5467.48","9874.8,4703.94","11359.51,3748.34","11223.51,6172.59","10372.97,6355.52","10536.96,3222.88","8907.49,3456.86","9160.34,5908.98","2924.71,4750.96","7450.34,3436.98","5914.1,4665.26","7822.02,6580.25","8948.21,3121.16","9306.81,4920.99","11294.64,6523.38","9996.69,6883.24","9780.51,2473.72","10715.57,4926.32","10137.02,3638.76","11200.15,6560.65"
386,"10871.3,4799.64","10622.79,3645.07","10720.69,5172.15","10251.73,5475.18","9896.19,4679.35","11397.99,3692.17","11237.8,6213.31","10379.59,6369.46","10530.13,3231.84","8902.91,3473.39","9173.45,5922.36","2931.33,4753.96","7456.77,3463.76","5908.46,4674.56","7820.51,6590.1","8946.88,3125.47","9304.62,4919.13","11283.33,6533.92","9983.92,6886.21","9772.67,2462.24","10707.0,4927.74","10144.25,3637.46","11201.92,6580.8"
387,"10876.05,4795.1","10643.4,3663.15","10741.34,5184.41","10260.89,5500.81","9905.23,4705.02","11438.14,3689.61","11245.86,6309.45","10432.82,6391.65","10564.53,3208.02","8915.72,3498.13","9187.7,5935.11","2937.96,4756.96","7468.73,3483.37","5902.82,4683.86","7854.84,6576.22","8955.69,3135.16","9319.68,4905.48","11270.87,6590.2","9984.53,6896.78","9782.98,2487.08","10711.74,4913.42","10188.3,3622.19","11203.68,6600.96"
388,"10899.39,4761.96","10651.25,3668.96","10772.15,5176.79","10280.29,5499.32","9919.25,4690.45","11488.12,3652.54","11292.53,6340.03","10499.26,6383.38","10583.51,3202.68","8942.63,3496.33","9228.32,5938.25","2944.58,4759.96","7483.04,3488.87","5897.18,4693.15","7889.18,6562.34","8970.85,3142.97","9333.24,4891.3","11300.78,6593.62","9993.85,6891.94","9805.65,2481.65","10706.15,4903.93","10218.46,3608.16","11205.45,6621.12"
389,"10888.04,4765.56","10662.7,3654.98","10802.83,5144.2","10282.37,5500.77","9927.78,4683.1","11513.39,3611.4","11268.87,6404.33","10517.49,6397.8","10597.76,3188.38","8964.53,3505.15","9259.03,5941.3","2951.2,4762.96","7507.42,3516.88","5891.54,4702.45","7895.4,6575.38","8990.61,3150.25","9357.65,4873.71","11273.45,6631.97","9976.82,6889.35","9823.16,2468.49","10693.92,4887.02","10256.51,3577.07","11185.73,6620.9"
390,"10902.31,4748.72","10699.87,3612.02","10813.55,5148.02","10291.29,5512.39","9937.78,4685.94","11524.03,3601.18","11255.42,6445.13","10559.46,6410.18","10619.15,3165.19","8974.99,3507.12","9280.04,5946.78","2957.82,4765.95","7538.43,3524.13","5885.9,4711.75","7931.56,6561.56","8998.02,3165.1","9372.46,4877.55","11251.9,6647.41","9984.18,6885.66","9835.47,2471.52","10701.23,4879.21","10284.05,3585.75","11162.55,6642.55"
391,"10897.61,4733.57","10703.03,3619.8","10790.36,5149.81","10283.1,5528.35","9940.12,4683.41","11513.76,3606.71","11239.1,6466.71","10546.43,6446.6","10620.22,3156.7","9000.53,3531.66","9297.59,5963.68","2964.45,4768.95","7555.97,3519.65","5880.26,4721.04","7951.42,6573.55","9017.46,3173.99","9385.4,4879.38","11191.21,6656.24","9949.46,6896.99","9856.04,2465.51","10677.01,4880.0","10292.67,3594.34","10956.52,6674.33"
392,"10894.15,4717.62","10711.62,3618.66","10777.92,5152.08","10262.19,5562.03","9953.42,4684.97","11523.97,3589.78","11186.37,6517.32","10521.26,6461.75","10610.68,3164.33","9007.02,3545.87","9311.5,5985.69","2971.07,4771.95","7563.71,3559.42","5874.62,4730.34","7969.4,6572.78","9027.41,3190.29","9389.17,4888.19","11193.82,6657.76","9926.72,6901.85","9870.72,2467.12","10667.0,4873.34","10333.75,3563.48","10750.5,6706.11"
393,"10879.0,4725.34","10690.74,3639.41","10760.65,5168.24","10233.7,5614.43","9943.87,4701.96","11542.8,3568.36","11144.07,6544.2","10500.37,6472.38","10602.55,3161.04","9002.42,3578.91","9332.97,5997.0","2977.69,4774.95","7567.09,3564.2","5868.98,4739.64","7986.66,6547.92","9022.0,3212.3","9377.88,4930.53","11210.5,6668.09","9883.81,6897.13","9869.46,2481.3","10656.07,4870.98","10338.32,3591.61","10400.97,6752.23"
394,"10859.48,4714.15","10661.09,3655.99","10735.15,5163.39","10213.12,5606.64","9917.33,4698.09","11520.42,3587.49","11101.77,6571.09","10433.76,6527.51","10575.32,3137.47","8987.63,3573.75","9313.25,6032.52","2984.32,4777.95","7551.39,3568.54","5863.34,4748.93","7990.43,6525.63","9010.25,3210.54","9359.33,4963.73","11187.35,6670.68","9865.31,6873.04","9836.37,2508.29","10633.39,4868.58","10351.98,3554.38","10150.93,6776.7"
