id_13_team_0,id_10_team_0,id_2_team_0,id_4_team_0,id_16_team_0,id_281_team_0,id_5_team_0,id_1_team_0,id_45_team_0,id_20_team_0,id_17_team_0,id_22_team_1,id_14_team_1,id_11_team_1,id_3_team_1,id_9_team_1,id_6_team_1,id_12_team_1,id_8_team_1,id_15_team_1,id_7_team_1,id_18_team_1,ball
"11024.54,4664.92","10706.74,3554.49","10511.00,5011.87","10199.26,5355.54","10070.16,4529.10","11069.19,3558.28","10743.46,5738.92","10111.26,6282.94","10664.47,3477.11","9428.23,2984.82","9146.29,5020.43",,"7683.01,3082.86",,,"9050.91,3126.83","9352.89,4708.75","10891.69,6027.86","9924.71,6982.27","10227.19,2738.17",,"10502.77,3513.32","11017.86,3689.56"
"11002.25,4699.82","10704.73,3574.84","10513.59,5030.10","10187.72,5368.35","10067.87,4545.58","11074.32,3608.01","10733.28,5761.46","10107.59,6302.54","10665.69,3511.64","9411.86,2999.52","9145.48,5067.80",,"7667.63,3092.65",,"8782.65,6735.46","9037.25,3127.73","9342.35,4739.27","10907.43,6034.10","9916.03,7008.04","10204.53,2753.67",,"10499.75,3519.88",
"11014.18,4706.22","10715.40,3580.10","10557.18,5024.22","10207.52,5373.93","10070.40,4567.41","11077.14,3652.20","10736.49,5771.31","10103.63,6320.11",,"9422.05,2999.29","9169.65,5081.11",,"7659.37,3082.26",,,"9034.02,3122.85","9366.09,4715.75","10912.61,6043.81",,"10204.74,2753.18",,"10513.32,3512.00","10444.57,5134.73"
"11027.22,4706.69","10719.89,3593.47","10583.11,5019.41","10204.17,5380.79","10061.24,4584.49","11072.33,3702.03","10741.23,5770.20","10086.48,6336.96",,"9431.19,3002.08","9171.36,5109.84",,"7649.19,3069.27",,,"9035.94,3110.62","9380.99,4720.70","10926.83,6037.15","9874.29,7025.34","10209.56,2740.35",,"10531.15,3489.76",
"11001.89,4738.65","10723.28,3594.61","10594.91,5026.23","10198.68,5387.71","10041.20,4604.27","11070.18,3715.79","10704.30,5798.35","10044.16,6331.04",,"9424.13,3009.71","9123.21,5214.32",,"7637.97,3056.06",,,"9021.58,3127.36","9359.88,4754.83","10925.89,6033.21","9857.32,7022.11","10184.05,2747.57",,"10502.57,3520.95",
"10992.83,4753.49","10728.60,3586.67","10612.15,5025.77","10191.21,5387.06","10035.95,4590.24","11069.75,3731.43","10698.16,5787.18","9994.71,6344.73",,"9418.01,3014.72","9124.35,5216.89",,"7615.50,3068.45",,,"9012.18,3117.60","9352.28,4749.41","10927.52,6030.10","9841.92,7007.14","10168.44,2736.86",,"10499.41,3511.03",
"11042.28,4703.23","10720.61,3591.51","10614.64,5044.75","10177.65,5400.91","9989.05,4624.76","11074.73,3740.30","10672.60,5792.02","9941.01,6362.23",,"9415.78,3006.08","9063.54,5288.56",,"7601.17,3042.07",,,"9012.04,3096.15","9357.66,4728.23","10921.44,6056.58","9826.79,7007.68","10161.93,2712.11",,"10485.33,3500.85",
"11050.69,4706.18","10718.84,3600.23","10634.68,5050.82","10174.00,5417.32","9955.73,4643.93","11061.27,3797.99","10647.35,5803.51","9926.39,6360.06",,"9413.55,3010.44","9067.49,5295.49",,"7566.55,3045.26",,,"9011.86,3073.74","9324.17,4800.65","10923.10,6068.01","9813.41,7016.77","10156.93,2687.05",,"10470.03,3505.08",
"11052.40,4700.67","10695.21,3603.09","10648.27,5048.15","10161.16,5415.44","9922.30,4649.65","11059.81,3793.23","10637.72,5793.29","9883.67,6372.21",,"9400.89,3006.18","9052.69,5349.26",,"7545.25,3052.45",,,"8993.12,3068.04","9316.80,4811.91","10921.95,6059.56","9815.22,6996.77","10131.77,2679.17",,"10449.45,3496.30",
"11051.26,4707.87","10743.10,3532.31","10650.30,5065.82","10134.61,5432.69","9867.12,4682.27","11057.93,3799.85","10625.62,5805.46","9850.03,6382.85",,"9378.00,3036.08","9040.59,5377.13",,"7530.52,3058.91",,,"8987.28,3075.83","9309.20,4836.22","10920.45,6066.72","9789.44,7001.33","10114.33,2682.30",,"10441.42,3501.84",
"11050.09,4716.63","10678.34,3601.44","10649.56,5074.17","10107.13,5450.05","9835.65,4690.72","11218.99,3539.53","10618.51,5820.41","9826.77,6391.90",,"9373.24,3027.14","9041.71,5384.06",,"7519.74,3058.44",,"8421.02,6601.40","8987.43,3067.84","9309.30,4851.86","10924.83,6070.05","9784.85,7004.66","10109.72,2673.61",,"10407.58,3513.53",
,"10640.92,3622.82","10646.91,5065.27","10096.14,5448.45","9797.56,4713.15","11010.96,3851.29","10622.29,5805.36","9804.03,6380.27",,"9361.65,3032.61","9027.04,5415.26",,"7504.77,3064.51",,"8384.03,6580.37","8986.64,3049.93","9297.16,4879.89","10923.66,6060.74","9792.17,6996.34","10099.57,2650.42",,"10379.64,3512.20",
"11082.81,4650.11",,"10643.37,5061.82","10097.30,5439.69","9766.42,4704.74","11005.38,3859.29","10621.19,5802.56","9785.36,6376.30","10692.16,3451.26","9337.54,3052.79","9033.20,5451.17",,"7481.12,3074.19",,"8338.98,6582.04","8981.92,3035.76","9288.97,4906.45","10926.11,6042.80","9790.96,6997.31","10091.71,2631.56",,"10374.36,3495.93",
"11067.85,4649.92","10608.01,3636.65","10643.91,5046.23","10078.54,5437.51","9720.80,4719.07","10999.23,3866.59","10618.87,5794.75","9780.83,6363.05","10652.46,3440.81","9295.39,3077.07","9042.48,5442.25",,"7472.87,3099.05",,"8308.62,6564.18","8967.57,3029.08","9280.12,4901.87","10919.33,6040.66","9785.88,6990.96","10050.55,2644.54",,"10330.65,3498.46",
,"10601.66,3629.02","10647.99,5048.51","10065.75,5447.56","9701.17,4723.50","10967.72,3901.77","10619.22,5799.45","9789.02,6335.05","10621.15,3466.14","9273.62,3091.14","9041.21,5472.92",,"7466.51,3112.35",,"8293.35,6544.39","8957.77,3045.95","9275.86,4916.01","10925.15,6046.12","9789.04,6975.22","10045.71,2636.90",,"10298.42,3535.04",
"11044.35,4715.38","10581.92,3636.69","10640.73,5053.29","10075.39,5459.10","9677.76,4741.34","10967.58,3915.43","10620.26,5810.89","9779.83,6347.69","10585.89,3469.47","9251.80,3109.48","9042.64,5490.22",,"7456.54,3118.69",,"8260.29,6542.24","8954.21,3042.40","9259.33,4953.20","10938.31,6054.81","9787.60,6994.82","10036.75,2601.16",,"10283.91,3543.68",
,"10574.50,3633.11","10646.00,5030.49","10084.22,5446.32","9655.53,4759.64","10971.27,3902.24","10630.76,5797.32","9789.11,6333.02","10578.26,3466.11","9236.80,3130.23","9082.70,5501.75",,"7445.42,3126.01",,"8237.71,6547.75","8956.56,3028.20","9265.85,4950.04","10972.20,6038.93","9791.06,6986.76","10019.48,2595.56",,"10273.53,3539.30",
,"10572.85,3618.54","10644.19,5018.36","10089.40,5431.76","9651.94,4751.83","10984.23,3890.86","10629.98,5786.55","9791.86,6323.72","10568.09,3422.41","9240.69,3106.53","9078.36,5522.96",,"7442.08,3121.29",,"8228.19,6540.13","8960.51,3004.90","9270.11,4947.27","10992.24,6031.38","9801.12,6976.36","10015.13,2578.36",,"10268.13,3511.62",
,"10547.97,3615.11","10615.43,5029.34","10068.75,5424.88","9616.90,4762.18","10957.08,3921.67","10620.04,5782.21","9792.74,6306.27","10526.19,3375.25","9196.49,3156.25","9076.04,5541.37",,"7444.99,3157.74",,"8179.15,6520.90","8938.12,3009.28","9247.08,4949.60","10979.97,6034.07","9795.90,6973.53","9974.95,2576.56",,"10221.11,3529.09",
,"10537.25,3623.40","10591.65,5062.01","10055.80,5431.13","9595.00,4785.54","10955.66,3920.28","10616.95,5783.32","9799.80,6289.12","10495.38,3378.07","9172.29,3174.29","9092.53,5553.21",,"7456.74,3160.12",,"8167.65,6519.39","8927.68,3017.99","9233.04,4964.23","11031.21,5989.36","9788.86,6970.68","9937.66,2592.23",,"10191.82,3545.28","10927.96,6082.27"
,"10551.05,3609.36","10595.77,5059.70","10050.37,5437.27","9595.05,4783.33","10951.16,3925.92","10619.96,5791.38","9819.79,6286.33","10490.87,3358.90","9160.60,3167.35","9081.76,5590.63",,"7447.35,3191.04",,"8142.29,6521.13","8936.37,3016.64","9237.36,4955.76","10981.49,6058.95","9792.63,6987.63","9934.75,2573.45",,"10184.75,3538.74",
,"10553.90,3621.55","10598.92,5056.63","10067.67,5442.97","9594.62,4787.23","10957.69,3938.98","10628.37,5778.66","9840.29,6265.80","10471.61,3365.74","9131.39,3208.25","9082.57,5609.71",,"7433.17,3193.41",,"8122.30,6505.63","8936.63,3013.31","9229.24,4946.71","11037.86,6058.48","9802.30,6971.52","9939.17,2556.62",,"10155.65,3592.32","10946.58,6108.65"
,"10557.82,3617.80","10586.47,5068.62","10076.21,5451.42","9593.85,4802.87","10941.23,3978.12","10612.08,5780.51","9850.00,6262.58","10445.17,3354.01","9113.54,3225.08","9089.24,5611.18",,"7422.64,3222.94",,"8094.81,6524.60","8936.36,3009.19","9220.27,4942.27","11029.21,6106.50","9805.48,6975.95","9928.02,2534.27",,"10144.15,3597.23",
,"10556.64,3627.34","10559.00,5100.02","10069.38,5467.56","9589.74,4818.77","10938.76,4000.40","10612.03,5792.36","9879.53,6254.14","10424.05,3371.26","9094.97,3226.45","9063.24,5662.54",,"7420.42,3223.92",,"8071.97,6522.74","8927.83,3012.91","9210.47,4946.28","11071.10,6138.45","9804.73,6981.78","9898.83,2550.34",,"10126.92,3613.97",
,"10550.00,3630.55","10542.07,5106.69","10064.59,5474.61","9590.00,4819.88","10930.79,4002.85","10619.25,5786.84","9902.39,6251.03","10399.47,3343.52","9068.61,3249.67","9039.50,5682.73",,"7412.85,3248.15",,"8033.64,6509.56","8912.79,3027.31","9201.56,4943.93","11070.75,6197.05","9794.77,6979.52","9873.72,2550.43",,"10099.90,3623.91",
,"10556.67,3625.84","10530.83,5141.57","10054.42,5488.79","9602.84,4817.21","10945.42,3999.63","10643.02,5760.62","9913.93,6245.55","10378.96,3331.83","9053.76,3266.18","9037.44,5683.54",,"7403.72,3277.92",,"8026.07,6503.03","8913.00,3022.57","9201.72,4938.51","11131.89,6209.48","9802.91,6977.16","9864.72,2557.21",,"10092.69,3628.37",
,"10563.05,3619.35","10503.00,5166.34","10039.57,5515.17","9606.42,4815.00","10950.32,3992.67","10641.96,5757.84","9926.77,6249.67","10362.27,3332.43","9036.42,3268.78","9011.83,5727.92",,"7398.68,3297.83",,"8010.38,6504.85","8905.56,3054.44","9194.87,4934.82",,"9809.14,6982.70","9859.65,2532.34",,"10076.48,3629.39",
,"10560.62,3618.61","10508.94,5158.42","10033.62,5505.39","9607.98,4815.72","10952.87,3993.25","10637.54,5755.74","9950.51,6248.65","10341.98,3326.87","9011.90,3299.76","8997.74,5753.76",,"7394.55,3308.64",,"7985.31,6512.11","8909.36,3054.87","9195.23,4926.79","11176.18,6295.18","9823.67,6974.98","9845.01,2527.53",,"10054.08,3648.05","10233.08,6573.98"
"10806.84,4891.77","10555.39,3627.95","10497.27,5149.32","10038.52,5499.84","9626.07,4797.71","10958.10,3991.73","10662.98,5753.63","9967.56,6249.82","10333.10,3323.13","8990.91,3330.84","9006.96,5750.04",,"7378.12,3339.33",,"7962.36,6526.08","8909.18,3054.17","9202.16,4924.70","11178.74,6332.80","9815.38,6960.06","9826.12,2521.89","10806.84,4891.77","10037.57,3678.62","10425.42,6518.06"
"10766.87,4919.32","10550.27,3615.64","10452.95,5175.45","10023.89,5509.28","9621.86,4795.14","10950.13,3980.90","10695.45,5761.55","9939.69,6289.10","10303.40,3329.29","8965.42,3337.20","8962.62,5810.32",,"7359.83,3368.95",,"7929.84,6550.67","8896.66,3063.77","9179.73,4936.48","11161.95,6398.10","9805.80,6974.79","9803.69,2529.91","10766.87,4919.32","10011.67,3686.02","10516.90,6557.81"
"10801.30,4912.07","10568.32,3632.62","10491.88,5169.12","10073.44,5504.85","9648.91,4799.53","10980.47,4003.68","10738.91,5806.29","9994.91,6299.47","10318.51,3343.68","8953.05,3374.44","8989.22,5830.49",,"7358.95,3386.46",,"7924.75,6532.96","8899.75,3080.10","9193.97,4935.20","11197.51,6457.65","9832.57,6978.79","9813.61,2537.90","10801.30,4912.07","10031.53,3688.42","10622.34,6639.35"
"10765.77,5045.92","10561.45,3639.96","10490.80,5189.09","10098.54,5512.30","9659.75,4809.16","11009.20,4001.34","10787.12,5839.25","10011.22,6312.98","10327.58,3337.54","8936.34,3400.90","9002.17,5852.16",,"7368.38,3396.80",,"7887.47,6557.39","8896.19,3093.61","9198.45,4946.59","11206.53,6481.20","9842.72,6998.42","9795.48,2524.79",,"10017.13,3707.10","10750.17,6621.88"
"10791.00,5007.45",,"10533.58,5177.27","10117.48,5506.97","9693.29,4795.40","11078.72,3921.42","10841.48,5875.10","10049.88,6311.82","10336.20,3329.96","8914.73,3404.17","9003.28,5868.53",,"7366.77,3433.12",,"7882.64,6556.60","8883.13,3086.69","9202.83,4946.17",,"9912.33,6951.81","9752.75,2551.32",,"10005.03,3708.61","11008.98,6472.01"
"10786.34,5013.54","10554.88,3663.15","10552.04,5179.89","10137.31,5502.10","9711.74,4801.92","11084.72,3937.54","10901.69,5893.27","10096.94,6318.68","10358.84,3328.14","8898.54,3422.91","9018.37,5869.82",,"7364.66,3435.30",,"7871.82,6557.89","8890.21,3096.77","9211.84,4949.27","11267.34,6467.66","9921.91,6945.05","9752.71,2560.87",,"10013.75,3705.10","11185.20,6368.24"
"10866.26,4877.80","10546.87,3676.88","10556.00,5186.80","10167.61,5502.73","9727.90,4789.64","11100.89,3922.21","10910.29,5955.29","10103.62,6337.45","10376.61,3318.89","8877.83,3454.82","9031.53,5895.90",,"7375.24,3438.71",,"7844.89,6577.01","8901.81,3082.77","9213.50,4945.84","11253.91,6472.84","9922.80,6951.18","9749.68,2551.22",,"10013.99,3708.08","11282.09,6350.84"
"10765.82,4988.21","10565.01,3648.84","10589.24,5164.19","10188.89,5489.63","9759.82,4776.06","11144.05,3876.82","10983.69,5963.23","10137.52,6339.21","10393.64,3301.52","8870.58,3445.44","9037.97,5901.24",,"7381.50,3458.92",,"7824.36,6595.76","8893.45,3084.33","9234.39,4932.41","11278.37,6453.25","9950.93,6925.73","9750.62,2523.24",,"10022.41,3690.97","11249.71,6431.60"
,"10581.90,3691.84","10614.33,5205.63","10202.26,5516.27","9799.68,4778.37","11184.47,3909.84","11017.77,6044.56","10193.76,6350.80","10445.47,3303.04","8894.28,3446.18","9067.22,5911.73",,"7391.28,3412.85",,"7837.32,6581.21","8926.43,3068.85","9266.71,4948.86","11294.71,6471.29","9963.21,6917.50","9765.55,2518.49",,"10057.01,3709.07","11169.13,6519.76"
"10896.96,4808.02","10580.21,3687.49","10638.50,5183.35","10224.33,5497.64","9823.73,4755.12","11261.53,3810.90","11092.14,6049.69","10224.12,6355.09","10471.34,3278.13","8888.40,3454.52","9093.69,5917.17",,"7409.18,3406.21",,"7827.02,6591.35","8938.79,3082.70","9277.70,4934.89","11280.06,6487.91","9968.88,6912.70","9769.13,2497.29",,"10086.45,3663.02","11233.25,6460.85"
"10854.96,4857.78","10586.74,3662.86","10674.04,5154.42","10237.56,5473.78","9847.56,4731.62","11292.00,3779.36","11124.54,6086.83","10264.61,6341.23","10480.48,3266.57","8880.92,3453.91","9119.18,5906.25",,"7427.92,3414.68",,"7829.65,6578.59","8930.95,3095.84","9289.65,4909.67","11272.81,6495.42","9985.26,6881.59","9762.23,2478.84",,"10087.26,3650.76","11243.98,6459.46"
"10847.46,4864.13","10586.98,3661.74","10685.46,5168.52","10235.55,5485.20","9853.41,4728.52","11313.77,3772.90","11186.35,6124.60","10293.44,6361.50","10488.89,3250.50","8876.57,3460.49","9109.86,5929.12",,"7422.78,3440.67",,"7812.96,6588.37","8924.32,3114.65","9287.42,4923.51","11264.71,6531.34","9979.07,6890.63","9757.82,2483.90",,"10103.93,3641.03","11198.38,6540.49"
"10898.50,4795.45","10623.80,3647.41","10728.25,5152.55","10263.31,5467.48",,"11359.51,3748.34","11223.51,6172.59","10372.97,6355.52","10536.96,3222.88","8907.49,3456.86","9160.34,5908.98",,"7450.34,3436.98",,"7822.02,6580.25","8948.21,3121.16","9306.81,4920.99","11294.64,6523.38","9996.69,6883.24","9780.51,2473.72",,"10137.02,3638.76",
"10871.30,4799.64","10622.79,3645.07","10720.69,5172.15","10251.73,5475.18","9896.19,4679.35","11397.99,3692.17","11237.80,6213.31","10379.59,6369.46","10530.13,3231.84","8902.91,3473.39","9173.45,5922.36",,"7456.77,3463.76",,"7820.51,6590.10","8946.88,3125.47","9304.62,4919.13","11283.33,6533.92","9983.92,6886.21","9772.67,2462.24","10707.00,4927.74","10144.25,3637.46",
"10876.05,4795.10","10643.40,3663.15","10741.34,5184.41","10260.89,5500.81","9905.23,4705.02","11438.14,3689.61","11245.86,6309.45","10432.82,6391.65","10564.53,3208.02","8915.72,3498.13","9187.70,5935.11",,"7468.73,3483.37",,,"8955.69,3135.16","9319.68,4905.48","11270.87,6590.20","9984.53,6896.78","9782.98,2487.08","10711.74,4913.42","10188.30,3622.19",
"10899.39,4761.96","10651.25,3668.96","10772.15,5176.79","10280.29,5499.32","9919.25,4690.45","11488.12,3652.54","11292.53,6340.03","10499.26,6383.38","10583.51,3202.68","8942.63,3496.33","9228.32,5938.25",,"7483.04,3488.87",,"7889.18,6562.34","8970.85,3142.97","9333.24,4891.30","11300.78,6593.62","9993.85,6891.94","9805.65,2481.65","10706.15,4903.93","10218.46,3608.16","11205.45,6621.12"
"10888.04,4765.56","10662.70,3654.98","10802.83,5144.20","10282.37,5500.77","9927.78,4683.10","11513.39,3611.40","11268.87,6404.33","10517.49,6397.80","10597.76,3188.38","8964.53,3505.15","9259.03,5941.30",,"7507.42,3516.88",,"7895.40,6575.38","8990.61,3150.25","9357.65,4873.71","11273.45,6631.97","9976.82,6889.35","9823.16,2468.49","10693.92,4887.02","10256.51,3577.07","11185.73,6620.90"
"10902.31,4748.72","10699.87,3612.02","10813.55,5148.02","10291.29,5512.39","9937.78,4685.94","11524.03,3601.18","11255.42,6445.13","10559.46,6410.18","10619.15,3165.19","8974.99,3507.12","9280.04,5946.78",,"7538.43,3524.13",,"7931.56,6561.56","8998.02,3165.10","9372.46,4877.55","11251.90,6647.41","9984.18,6885.66","9835.47,2471.52","10701.23,4879.21","10284.05,3585.75","11162.55,6642.55"
"10897.61,4733.57","10703.03,3619.80","10790.36,5149.81","10283.10,5528.35","9940.12,4683.41","11513.76,3606.71","11239.10,6466.71","10546.43,6446.60","10620.22,3156.70","9000.53,3531.66","9297.59,5963.68",,"7555.97,3519.65",,"7951.42,6573.55","9017.46,3173.99","9385.40,4879.38","11191.21,6656.24","9949.46,6896.99","9856.04,2465.51","10677.01,4880.00","10292.67,3594.34",
"10894.15,4717.62","10711.62,3618.66","10777.92,5152.08","10262.19,5562.03","9953.42,4684.97","11523.97,3589.78","11186.37,6517.32","10521.26,6461.75","10610.68,3164.33","9007.02,3545.87","9311.50,5985.69",,"7563.71,3559.42",,"7969.40,6572.78","9027.41,3190.29","9389.17,4888.19","11193.82,6657.76","9926.72,6901.85","9870.72,2467.12","10667.00,4873.34","10333.75,3563.48","10750.50,6706.11"
"10879.00,4725.34","10690.74,3639.41","10760.65,5168.24","10233.70,5614.43","9943.87,4701.96","11542.80,3568.36",,"10500.37,6472.38","10602.55,3161.04","9002.42,3578.91","9332.97,5997.00",,"7567.09,3564.20",,"7986.66,6547.92","9022.00,3212.30","9377.88,4930.53","11210.50,6668.09","9883.81,6897.13","9869.46,2481.30","10656.07,4870.98","10338.32,3591.61","10400.97,6752.23"
"10859.48,4714.15","10661.09,3655.99","10735.15,5163.39","10213.12,5606.64","9917.33,4698.09","11520.42,3587.49","11101.77,6571.09","10433.76,6527.51","10575.32,3137.47","8987.63,3573.75","9313.25,6032.52",,"7551.39,3568.54",,"7990.43,6525.63","9010.25,3210.54","9359.33,4963.73","11187.35,6670.68","9865.31,6873.04","9836.37,2508.29","10633.39,4868.58","10351.98,3554.38","10150.93,6776.70"
"10840.22,4696.62","10638.97,3649.33","10715.57,5166.78","10164.39,5651.36","9902.46,4703.85","11518.21,3587.41","11040.60,6588.94","10398.63,6525.79","10541.45,3157.91","8987.65,3600.08","9286.30,6068.88",,"7537.36,3565.41",,"7979.75,6532.43","8997.75,3235.32","9359.08,4973.43","11173.97,6681.59","9844.00,6852.95","9834.16,2510.70","10624.97,4844.60","10350.60,3540.95","9932.19,6807.49"
"10823.70,4707.81","10609.80,3679.58","10682.41,5203.20","10122.63,5680.64","9876.67,4708.72","11525.10,3590.90","10983.60,6608.77","10325.24,6571.22","10521.27,3176.84","8985.62,3630.92","9243.07,6134.11",,"7534.70,3553.41",,"7965.77,6540.18","8998.95,3240.81","9364.54,4977.43","11155.42,6699.76","9774.36,6875.62","9839.36,2518.54","10608.32,4855.43","10337.56,3561.56",
"10770.74,4715.87","10572.48,3700.74","10628.42,5207.64","10047.72,5725.57","9813.69,4745.33","11500.89,3587.57","10934.26,6599.10",,,"8986.91,3640.71","9193.79,6176.31",,"7536.35,3554.15",,"7961.56,6530.02","8982.46,3246.12","9334.36,5047.77","11079.27,6721.87","9751.43,6873.95","9848.59,2484.03","10584.84,4861.36","10327.36,3523.97","9658.55,6841.99"
"10757.02,4718.23","10556.67,3711.71","10599.09,5225.81","10011.45,5730.64","9795.46,4755.14","11483.17,3613.65","10858.66,6601.75","10146.88,6625.34","10514.25,3106.90","8971.05,3698.79","9140.48,6227.81",,"7534.87,3551.74",,"7961.45,6504.50","8984.23,3245.77","9329.81,5079.24","11031.46,6739.50","9707.30,6869.46","9842.22,2494.69","10572.77,4864.42","10329.56,3498.39","9580.44,6856.27"
"10695.31,4692.89","10500.88,3697.87","10531.87,5180.67","9932.81,5751.00","9697.52,4816.66","11444.75,3602.75","10778.31,6568.92","10045.35,6616.75","10399.69,3185.74","8936.50,3731.85","9056.17,6258.76",,"7518.71,3579.19",,"7936.65,6516.06","8946.57,3270.25","9263.79,5166.06","10975.13,6731.05","9649.74,6849.14","9819.28,2485.01","10523.37,4866.34","10287.77,3494.96","9477.62,6859.82"
,"10490.44,3713.44","10515.24,5182.63","9869.71,5769.96","9668.35,4841.06","11451.05,3615.29","10707.07,6563.99","9946.55,6658.54","10378.14,3197.85","8944.33,3744.35","8967.83,6347.67",,"7509.79,3555.85",,"7903.85,6512.63","8958.82,3270.90","9264.32,5167.97","10912.29,6748.74","9588.29,6825.48","9830.56,2488.43","10510.64,4889.99","10281.29,3483.01","9416.46,6870.16"
"10609.74,4683.54","10459.56,3702.90","10499.41,5162.85","9822.08,5781.10","9616.74,4869.00","11462.66,3591.33","10688.10,6524.42","9892.55,6624.66","10377.26,3131.18","8933.77,3731.14","8901.56,6325.29",,"7513.01,3549.95",,"7886.95,6471.82","8951.35,3264.46","9202.73,5257.35","10884.73,6759.11","9542.13,6822.60","9831.44,2483.07",,"10273.29,3443.51","9374.10,6850.56"
"10546.49,4697.27","10434.91,3720.32","10475.42,5147.82","9779.92,5773.75","9587.51,4889.82",,"10615.10,6522.32","9801.86,6661.17","10323.51,3187.37","8915.57,3796.01","8791.49,6403.04",,"7534.60,3518.10",,"7853.87,6480.38","8966.84,3241.03","9200.68,5249.10","10828.62,6783.63","9477.35,6823.38",,,"10251.25,3449.25","9320.83,6871.43"
