frame_index,ball,id_1_team_0,id_2_team_0,id_3_team_1,id_4_team_0,id_5_team_0,id_6_team_1,id_7_team_1,id_8_team_1,id_9_team_1,id_10_team_0,id_11_team_1,id_12_team_1,id_13_team_0,id_14_team_1,id_15_team_1,id_16_team_0,id_17_team_0,id_18_team_1,id_19_team_0,id_20_team_0,id_21_team_0,id_22_team_1,id_37_team_0,id_45_team_0,id_46_team_1,id_47_team_0,id_48_team_1,id_53_team_1,id_54_team_1,id_57_team_1,id_61_team_0,id_63_team_0,id_66_team_0,id_69_team_1,id_70_team_1,id_71_team_1,id_72_team_0,id_81_team_1,id_84_team_1,id_97_team_1,id_99_team_0,id_101_team_1,id_105_team_0,id_106_team_1,id_108_team_0,id_111_team_1,id_118_team_1,id_121_team_1,id_124_team_1,id_125_team_0,id_126_team_1,id_127_team_1,id_129_team_0,id_130_team_0,id_131_team_0,id_132_team_0,id_135_team_0,id_137_team_0,id_146_team_0,id_147_team_0,id_160_team_0,id_162_team_1,id_163_team_1,id_165_team_0,id_167_team_1,id_172_team_0,id_176_team_0,id_177_team_1,id_183_team_0,id_185_team_1,id_186_team_0,id_187_team_1,id_188_team_0,id_191_team_1,id_197_team_0,id_206_team_1,id_225_team_1,id_226_team_0,id_234_team_1,id_235_team_0,id_247_team_0,id_248_team_1,id_252_team_1,id_253_team_0,id_254_team_0,id_255_team_0,id_256_team_0,id_257_team_0,id_258_team_0,id_264_team_0,id_267_team_1,id_268_team_1,id_269_team_1,id_270_team_0,id_275_team_0,id_276_team_1,id_279_team_0,id_281_team_0,id_284_team_1,id_288_team_0,id_305_team_1,id_306_team_0,id_307_team_1,id_315_team_1,id_316_team_0,id_322_team_1,id_323_team_0,id_326_team_1,id_334_team_1,id_357_team_0,id_363_team_1,id_365_team_0,id_367_team_0,id_368_team_0,id_381_team_0,id_387_team_0,id_392_team_1,id_393_team_0,id_402_team_1,id_404_team_0,id_416_team_1,id_420_team_1,id_421_team_1,id_422_team_0,id_428_team_0,id_432_team_1,id_433_team_0,id_434_team_0,id_436_team_1,id_437_team_0,id_438_team_1,id_443_team_0,id_448_team_0,id_465_team_1,id_468_team_0,id_472_team_0,id_474_team_0,id_477_team_0,id_486_team_0,id_494_team_1,id_495_team_1,id_496_team_1,id_502_team_0,id_503_team_0,id_518_team_0,id_524_team_0,id_528_team_0,id_532_team_1,id_534_team_1,id_535_team_1,id_536_team_0,id_537_team_0,id_539_team_0,id_541_team_1,id_543_team_0,id_544_team_1,id_548_team_1,id_550_team_1,id_552_team_0,id_556_team_0,id_564_team_1,id_575_team_1,id_576_team_1,id_577_team_0,id_578_team_1,id_580_team_0,id_581_team_0,id_582_team_1,id_584_team_0,id_585_team_1,id_590_team_1,id_592_team_0,id_596_team_1,id_597_team_0,id_598_team_1,id_602_team_0,id_604_team_0,id_607_team_0,id_608_team_0,id_613_team_1,id_614_team_0,id_621_team_1,id_622_team_1,id_625_team_0,id_626_team_0,id_635_team_1,id_637_team_1,id_639_team_0,id_641_team_1,id_643_team_1,id_644_team_0,id_647_team_1,id_648_team_1,id_650_team_1,id_652_team_0,id_656_team_1,id_657_team_0,id_658_team_1,id_660_team_0,id_661_team_0,id_662_team_1,id_663_team_0,id_664_team_0,id_667_team_1,id_668_team_1,id_671_team_0,id_676_team_1,id_682_team_0,id_687_team_1,id_692_team_0,id_696_team_0,id_700_team_0,id_701_team_0,id_708_team_1,id_709_team_0,id_720_team_1,id_724_team_0,id_725_team_0,id_728_team_1,id_730_team_0,id_736_team_0,id_739_team_1,id_741_team_0,id_744_team_0,id_746_team_1,id_750_team_0,id_753_team_1,id_755_team_1,id_759_team_1,id_760_team_0,id_763_team_1,id_765_team_0,id_767_team_1,id_775_team_0,id_779_team_1,id_786_team_1,id_789_team_1,id_798_team_1,id_809_team_0,id_814_team_0,id_822_team_0,id_823_team_1,id_825_team_0,id_836_team_0,id_841_team_1,id_843_team_0,id_845_team_1,id_849_team_1,id_851_team_1,id_855_team_0,id_859_team_0,id_868_team_0,id_869_team_1,id_876_team_0,id_883_team_1,id_887_team_0,id_903_team_1,id_931_team_0,id_936_team_1,id_945_team_1,id_964_team_0,id_978_team_1,id_984_team_0,id_999_team_1,id_1011_team_0,id_1027_team_0,id_1028_team_0,id_1060_team_1,id_1063_team_0,id_1073_team_0,id_1074_team_1,id_1077_team_1,id_1081_team_1,id_1083_team_0,id_1086_team_1,id_1088_team_1,id_1089_team_0,id_1090_team_1,id_1093_team_1,id_1094_team_0,id_1095_team_1,id_1098_team_0,id_1099_team_1,id_1100_team_1,id_1101_team_0,id_1102_team_0,id_1103_team_0,id_1104_team_0,id_1106_team_1,id_1111_team_0,id_1116_team_0,id_1121_team_0,id_1128_team_1,id_1133_team_1,id_1135_team_1,id_1138_team_1,id_1143_team_1,id_1157_team_1,id_1174_team_1,id_1191_team_1,id_1197_team_1,id_1198_team_1,id_1207_team_1,id_1212_team_0,id_1216_team_0,id_1220_team_1,id_1230_team_1,id_1232_team_0,id_1234_team_0,id_1238_team_0,id_1243_team_1,id_1249_team_0,id_1250_team_1,id_1252_team_0,id_1263_team_0,id_1266_team_1,id_1268_team_0,id_1295_team_1,id_1296_team_0,id_1306_team_0,id_1307_team_1,id_1309_team_0,id_1310_team_0,id_1315_team_1,id_1320_team_0,id_1337_team_1,id_1339_team_0,id_1340_team_1,id_1341_team_0,id_1343_team_0,id_1344_team_1,id_1346_team_0,id_1347_team_0,id_1348_team_1,id_1349_team_0,id_1350_team_1,id_1366_team_1,id_1367_team_1,id_1368_team_0,id_1369_team_1,id_1370_team_1,id_1371_team_1,id_1372_team_1,id_1373_team_0,id_1376_team_0,id_1378_team_0,id_1379_team_0,id_1381_team_1,id_1383_team_0,id_1386_team_0,id_1389_team_0,id_1390_team_1,id_1392_team_0,id_1396_team_0,id_1398_team_1,id_1402_team_0,id_1412_team_0,id_1420_team_0,id_1425_team_0,id_1445_team_1,id_1446_team_1,id_1448_team_0,id_1452_team_1,id_1458_team_1,id_1462_team_1,id_1479_team_1,id_1480_team_1,id_1485_team_1,id_1489_team_0,id_1490_team_1,id_1494_team_0,id_1495_team_0,id_1496_team_0,id_1499_team_1,id_1502_team_0,id_1503_team_1,id_1504_team_1,id_1505_team_1,id_1506_team_1,id_1507_team_0,id_1511_team_0
96,"7061.46,1782.18",,,,,,,,"5661.46,2924.70",,,,,"7287.52,3159.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5930.37,3193.45","4980.49,5680.50",,,,"4070.82,3750.12","6100.88,4134.47",,,,,,,,,"4525.53,2963.07",,,,"4115.69,873.93",,,"5439.09,4543.62","3469.97,515.46","5460.80,1528.26",,"5181.91,529.62","2440.22,1799.32","6687.61,4751.80","6570.38,5501.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"7284.32,2228.55",,,,,,,,"5763.89,2904.35",,,,,"7422.71,3146.48",,,,,,,,,,,,,,,,,,"5372.91,1430.84",,,,,,,,,,,,,,"5996.51,3177.79","5006.73,5659.48",,,,"4107.52,3743.83",,,,,,,,,,"4562.94,2981.97",,,,"4166.46,863.62",,,"5474.67,4546.90","3504.02,479.87","5566.73,1511.57","3350.54,4484.52","5264.88,572.84","2556.73,1859.62","6733.61,4756.76","6613.77,5500.93","7653.58,1456.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"7497.87,2274.17",,,,,,,,"5828.12,2938.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4110.88,3731.01",,,,,"5322.29,525.23",,,,,"4614.54,2810.82",,,,,,,"5486.37,4574.42","3524.02,476.23",,"3386.30,4475.61",,"2601.54,1815.24","6773.02,4789.01","6640.31,5492.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"7676.05,2173.04",,,,,,,,"5960.45,2846.06",,,,,,,,,,,,,,,,"5427.26,286.39",,,,,,,,,,,,,,,,,,,,,,,,,,"4160.54,3886.74",,,,,,,,,,"4702.50,2841.10",,,,,,,,"3598.60,270.37",,"3420.27,4738.43",,"2700.73,1818.50","6869.85,4832.40","6739.52,5658.57",,"5087.46,6019.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"7833.15,2313.54",,,,,,,,"6058.29,2809.54",,,,,,,,,,,,,,,,,,"5536.49,1327.31",,,,,,,,,,,,,,,,,"6190.15,3105.23",,,,,,,"4169.22,3888.59",,,,,,,,,,,,,,,,,,"3629.94,306.32",,"3490.85,4739.77",,"2754.55,1807.19","6932.94,4810.55","6794.12,5586.77",,"5110.98,6031.92","4725.16,2849.04","7835.91,1459.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"8212.72,2646.15",,,,,,,,"6131.68,2819.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4120.82,3819.28",,,,,,,,,,,,,,,,,,"3584.45,398.53",,"3464.16,4558.24",,"2826.00,1857.50","7083.83,4891.31","6917.69,5654.20",,"5069.01,5912.90",,,"4683.32,2835.95","8144.30,1535.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"8386.67,2691.40",,,,,,,,"6241.17,2819.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4320.99,3750.21",,,,,,,,,,,,,,,,,,"3902.91,564.75",,"3785.07,4440.03",,"3279.98,1922.56","7122.86,4949.13","6943.82,5661.05",,"5148.39,5791.49",,,,,,"4828.72,2784.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"8556.30,2763.11",,,,,,,,"6329.56,2758.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6517.74,3924.35",,,,,,,,,,,,,"4353.10,3776.25",,,,,,,,,,,,,,,,,,"3951.58,579.30",,"3856.87,4432.92",,"3380.56,1984.16","7200.52,4932.56","7017.92,5648.92",,"5195.29,5799.53",,,,,"8323.82,1567.66",,"5596.04,3431.99","5676.56,4724.63","5695.82,366.09","8212.63,3013.54","6392.33,3119.71","6048.61,1473.78","4456.20,754.80","4843.13,2995.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"8648.14,2919.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6552.30,3808.40",,,,,,,,,,,,,"4375.49,3769.72",,,,,,,,,,,,,,,,,,,,"3910.68,4395.19",,"3459.25,1970.24",,,,"5208.19,5781.12",,,,,"8386.59,1513.60","4896.18,2821.90","5636.83,3421.33","5692.09,4731.17","5721.27,336.10","8253.75,3055.37","6427.87,3104.98","6076.58,1593.67","4469.05,756.06","4877.02,2997.69","5705.88,1497.40","8253.55,1705.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"8819.57,2945.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6605.49,3796.01",,,,,,,,,,,,,"4391.41,3785.51",,,,,,,,,,,,,,,,,,,,"3959.12,4397.25",,"3515.19,1995.39",,,,"5231.30,5768.61",,,,,,,"5658.60,3420.63",,"5778.03,339.22","8345.13,3095.72",,"6139.36,1581.33",,,,"8316.35,1937.96","7121.48,5559.62","7313.76,4941.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"8961.26,3074.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6653.61,3743.25",,,,,,,,,,,,,"4345.68,3796.84",,,,,,,,,,,,,,,,,,,,"3950.85,4359.83",,"3514.61,1971.84",,,,"5214.93,5743.97",,,,,,,"5685.27,3417.96",,"5824.02,330.55","8428.16,3180.52","6540.20,3127.78","6190.16,1670.15",,"4897.94,2864.85",,"8421.19,2084.20","7153.37,5505.48","7362.69,4960.70","5712.56,4784.69","5773.21,1606.92","4872.65,2995.87","9375.74,3115.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"9039.95,3173.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6716.18,3731.59",,,,,,,,,,,,,"4378.15,3791.91",,,,,,,,,,,,,,,,,,,,"4034.27,4353.94",,"3620.13,2031.11",,,,"5243.99,5719.98",,,,,"8618.87,1637.69",,"5733.54,3443.94",,"5888.07,351.98","8459.54,3244.69","6632.26,2910.81","6248.53,1641.72",,,,"8502.70,2135.44","7197.46,5484.45","7415.56,4965.36","5740.45,4803.04","5846.62,1678.94","4922.19,3025.37","9565.25,2793.01","4038.56,671.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"9154.89,3164.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6772.69,3624.93",,,,,,,,,,,,,"4408.13,3820.03",,,,,,,,,,,,,,,,,,,,"4092.33,4345.11",,"3700.92,2069.83",,,,"5275.81,5708.74",,,,,"8679.84,1726.36",,"5789.85,3441.12",,"5921.15,350.76","8488.37,3310.26","6651.33,3121.09","6276.67,1703.51",,,,"8550.40,2272.57","7251.19,5448.91","7481.76,4997.38","5766.28,4822.39","5877.22,1683.19","4940.10,3052.65","9482.69,3096.08","4060.96,687.38","4485.94,776.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"9213.00,3304.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6827.29,3615.70",,,,,,,,,,,,,"4432.03,3839.54",,,,,,,,,,,,,,,,,,,,"4157.28,4332.99",,"3767.30,2039.33",,,,"5301.74,5711.59",,,,,"8749.21,1715.37",,"5841.14,3462.38",,"5992.90,350.51","8499.12,3409.46",,"6336.74,1752.39",,,,"8628.34,2376.06","7271.28,5450.20","7529.10,5008.90","5780.49,4837.41","5950.23,1748.31","4971.33,3081.08","9560.07,3103.74","4115.68,718.75","4516.88,788.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"9306.07,3306.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6875.02,3549.65",,,,,,,,,,,,,"4431.04,3861.79",,,,,,,,,,,,,,,,,,,,"4189.57,4330.33",,"3820.33,2076.32",,,,"5311.35,5716.10",,,,,"8793.78,1781.41",,"5896.98,3478.75",,"6023.67,354.52","8507.01,3481.29","6768.74,3133.62","6360.88,1762.25",,"5004.22,2941.47",,"8683.68,2469.81","7309.51,5411.13","7567.59,5047.38","5794.57,4877.89","6014.46,1739.56",,"9589.70,3133.72","4127.95,727.61","4509.45,773.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"9385.01,3407.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6932.95,3568.57",,,,,,,,,,,,,"4453.52,3853.82",,,,,,,,,,,,,,,,,,,,"4268.75,4290.93",,"3931.01,2065.22",,,,"5331.96,5695.54",,,,,"8835.08,1831.96",,"5942.31,3475.63",,"6090.80,348.84","8532.78,3514.47","6820.20,3125.41","6414.90,1812.64",,"5031.11,2932.41",,"8765.07,2566.28","7360.67,5389.11","7635.11,5041.41","5807.05,4876.66","6081.22,1826.71",,"9642.63,3210.52","4194.54,754.44","4544.53,754.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"9474.65,3423.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6987.26,3460.01",,"6953.36,2900.42",,,,,"4486.95,3881.59",,,,,,,,,,,,,,,,,,,,"4340.07,4288.77",,"4016.15,2111.97",,,,"5362.29,5695.35",,,,,"8884.92,1859.21",,"6008.91,3515.41",,"6132.00,375.85","8530.86,3596.73","6861.54,3136.45","6433.55,1810.99",,"5067.67,2936.86","6137.01,1787.98","8846.29,2623.58","7399.81,5353.36","7671.01,5076.60","5837.33,4909.23",,"5041.50,3135.31","9775.37,3058.09","4238.20,789.27","4574.57,787.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"9554.45,3501.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7040.71,3475.47",,"6995.51,3006.52",,,,,"4485.69,3897.86",,,,,,,,,,,,,,,,,,,,"4382.80,4274.84",,"4070.83,2101.22",,,,"5368.90,5694.13",,,,,"8920.55,1950.94",,"6050.65,3484.25",,"6182.70,352.15","8579.71,3636.98","6912.51,3179.69","6471.58,1879.06",,,"6186.57,1911.63","8905.75,2722.52","7423.44,5344.21","7726.40,5094.74","5850.25,4945.87",,"5066.87,3148.23","9804.72,3203.61","4266.88,822.17","4592.32,824.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"9795.57,3603.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7083.12,3441.12",,"7055.58,2994.30",,,,,"4535.93,3793.24",,,,,,,,,,,,,,,,,,,,"4476.80,4151.94",,"4245.50,2025.66",,,,"5366.56,5615.15",,,,,"8980.30,2030.82",,"6123.06,3506.85",,"6289.58,349.68","8612.42,3743.58","6961.67,3165.12","6524.69,1871.00",,"5137.10,2956.98","6279.15,1878.09","9053.62,2793.08","7442.24,5358.75","7760.16,5198.70","5857.78,4919.05",,,"9917.75,3310.91","4430.85,769.80","4712.48,754.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
